valid_time,model_level,latitude,longitude,no2,go3
2023-09-01 03:00:00,60.0,40.5,-5.75,1.0407141e-08,3.3965964e-08
2023-09-01 03:00:00,60.0,40.5,-5.0,1.3708614e-08,2.92351e-08
2023-09-01 03:00:00,60.0,40.5,-4.25,1.8368958e-08,2.2541624e-08
2023-09-01 03:00:00,60.0,40.5,-3.5,1.7683202e-08,2.3731065e-08
2023-09-01 03:00:00,60.0,40.5,-2.75,1.18092265e-08,3.345193e-08
2023-09-01 03:00:00,60.0,40.5,-2.0,6.4457586e-09,4.434867e-08
2023-09-01 03:00:00,60.0,40.5,-1.25,6.947917e-09,4.5579473e-08
2023-09-01 03:00:00,60.0,40.5,-0.5,1.0521489e-08,3.965489e-08
2023-09-01 03:00:00,60.0,40.5,0.25,1.0451163e-08,4.8446385e-08
2023-09-01 03:00:00,60.0,40.5,1.0,3.5958143e-09,7.688455e-08
2023-09-01 03:00:00,60.0,40.5,1.75,2.7702205e-09,8.632702e-08
2023-09-01 03:00:00,60.0,40.5,2.5,3.7733114e-09,8.979143e-08
2023-09-01 03:00:00,60.0,40.5,3.25,3.6807277e-09,9.1051305e-08
2023-09-01 03:00:00,60.0,39.75,-9.5,8.663576e-09,5.4573274e-08
2023-09-01 03:00:00,60.0,39.75,-8.75,9.210775e-09,4.236386e-08
2023-09-01 03:00:00,60.0,39.75,-8.0,8.81792e-09,3.4236788e-08
2023-09-01 03:00:00,60.0,39.75,-7.25,6.8369053e-09,3.6596287e-08
2023-09-01 03:00:00,60.0,39.75,-6.5,7.489741e-09,3.7093496e-08
2023-09-01 03:00:00,60.0,39.75,-5.75,8.747018e-09,3.6045886e-08
2023-09-01 03:00:00,60.0,39.75,-5.0,1.0846608e-08,3.23522e-08
2023-09-01 03:00:00,60.0,39.75,-4.25,1.36385365e-08,2.7405097e-08
2023-09-01 03:00:00,60.0,39.75,-3.5,1.3154302e-08,2.8342821e-08
2023-09-01 03:00:00,60.0,39.75,-2.75,1.0953591e-08,3.545502e-08
2023-09-01 03:00:00,60.0,39.75,-2.0,1.220059e-08,3.904189e-08
2023-09-01 03:00:00,60.0,39.75,-1.25,1.2981441e-08,3.879588e-08
2023-09-01 03:00:00,60.0,39.75,-0.5,8.8702405e-09,4.9544713e-08
2023-09-01 03:00:00,60.0,39.75,0.25,5.2640656e-09,7.140086e-08
2023-09-01 03:00:00,60.0,39.75,1.0,1.8191022e-09,8.527306e-08
2023-09-01 03:00:00,60.0,39.75,1.75,1.7217827e-09,8.9612996e-08
2023-09-01 03:00:00,60.0,39.75,2.5,2.474283e-09,9.15104e-08
2023-09-01 03:00:00,60.0,39.75,3.25,3.2573082e-09,9.224985e-08
2023-09-01 03:00:00,60.0,39.0,-9.5,1.180998e-08,5.375823e-08
2023-09-01 03:00:00,60.0,39.0,-8.75,1.1565976e-08,4.5167656e-08
2023-09-01 03:00:00,60.0,39.0,-8.0,7.967109e-09,4.075868e-08
2023-09-01 03:00:00,60.0,39.0,-7.25,7.16902e-09,3.980892e-08
2023-09-01 03:00:00,60.0,39.0,-6.5,8.782666e-09,3.6936807e-08
2023-09-01 03:00:00,60.0,39.0,-5.75,9.747516e-09,3.5037576e-08
2023-09-01 03:00:00,60.0,39.0,-5.0,1.0655113e-08,3.348256e-08
2023-09-01 03:00:00,60.0,39.0,-4.25,1.1746056e-08,3.2042177e-08
2023-09-01 03:00:00,60.0,39.0,-3.5,1.0851479e-08,3.405866e-08
2023-09-01 03:00:00,60.0,39.0,-2.75,8.92713e-09,3.8248917e-08
2023-09-01 03:00:00,60.0,39.0,-2.0,9.008782e-09,3.9370033e-08
2023-09-01 03:00:00,60.0,39.0,-1.25,1.0527155e-08,3.8712574e-08
2023-09-01 03:00:00,60.0,39.0,-0.5,8.665839e-09,5.3247934e-08
2023-09-01 03:00:00,60.0,39.0,0.25,3.0103626e-09,8.17019e-08
2023-09-01 03:00:00,60.0,39.0,1.0,1.5206139e-09,8.886448e-08
2023-09-01 03:00:00,60.0,39.0,1.75,1.282781e-09,9.1725994e-08
2023-09-01 03:00:00,60.0,39.0,2.5,1.4393242e-09,9.3144834e-08
2023-09-01 03:00:00,60.0,39.0,3.25,1.9755992e-09,9.404765e-08
2023-09-01 03:00:00,60.0,38.25,-9.5,1.013215e-08,5.5879003e-08
2023-09-01 03:00:00,60.0,38.25,-8.75,1.078894e-08,4.6706592e-08
2023-09-01 03:00:00,60.0,38.25,-8.0,7.805762e-09,4.3215973e-08
2023-09-01 03:00:00,60.0,38.25,-7.25,7.0956707e-09,4.0097976e-08
2023-09-01 03:00:00,60.0,38.25,-6.5,7.637801e-09,3.7054395e-08
2023-09-01 03:00:00,60.0,38.25,-5.75,8.771955e-09,3.5819784e-08
2023-09-01 03:00:00,60.0,38.25,-5.0,1.0610974e-08,3.359914e-08
2023-09-01 03:00:00,60.0,38.25,-4.25,1.08478835e-08,3.267328e-08
2023-09-01 03:00:00,60.0,38.25,-3.5,9.242362e-09,3.5141415e-08
2023-09-01 03:00:00,60.0,38.25,-2.75,7.407759e-09,3.7480714e-08
2023-09-01 03:00:00,60.0,38.25,-2.0,7.836358e-09,3.896709e-08
2023-09-01 03:00:00,60.0,38.25,-1.25,9.259867e-09,4.775016e-08
2023-09-01 03:00:00,60.0,38.25,-0.5,6.2801773e-09,6.9403185e-08
2023-09-01 03:00:00,60.0,38.25,0.25,1.4721229e-09,8.870359e-08
2023-09-01 03:00:00,60.0,38.25,1.0,1.3426158e-09,9.0938485e-08
2023-09-01 03:00:00,60.0,38.25,1.75,1.46846e-09,9.157834e-08
2023-09-01 03:00:00,60.0,38.25,2.5,1.5307711e-09,9.240492e-08
2023-09-01 03:00:00,60.0,38.25,3.25,2.0079431e-09,9.259384e-08
2023-09-01 03:00:00,60.0,37.5,-9.5,1.1892552e-08,5.6978546e-08
2023-09-01 03:00:00,60.0,37.5,-8.75,1.656596e-08,4.6095092e-08
2023-09-01 03:00:00,60.0,37.5,-8.0,1.2443258e-08,4.4231722e-08
2023-09-01 03:00:00,60.0,37.5,-7.25,9.0503205e-09,4.2233086e-08
2023-09-01 03:00:00,60.0,37.5,-6.5,1.0229004e-08,3.6106815e-08
2023-09-01 03:00:00,60.0,37.5,-5.75,1.1035939e-08,3.325692e-08
2023-09-01 03:00:00,60.0,37.5,-5.0,1.1885283e-08,3.2437928e-08
2023-09-01 03:00:00,60.0,37.5,-4.25,1.1924796e-08,3.1326937e-08
2023-09-01 03:00:00,60.0,37.5,-3.5,1.0156728e-08,3.374527e-08
2023-09-01 03:00:00,60.0,37.5,-2.75,7.670503e-09,4.1238447e-08
2023-09-01 03:00:00,60.0,37.5,-2.0,5.522973e-09,5.5807835e-08
2023-09-01 03:00:00,60.0,37.5,-1.25,3.895784e-09,7.38502e-08
2023-09-01 03:00:00,60.0,37.5,-0.5,2.9915332e-09,8.536989e-08
2023-09-01 03:00:00,60.0,37.5,0.25,2.3275346e-09,9.0359194e-08
2023-09-01 03:00:00,60.0,37.5,1.0,2.858342e-09,9.029719e-08
2023-09-01 03:00:00,60.0,37.5,1.75,4.1385233e-09,8.861258e-08
2023-09-01 03:00:00,60.0,37.5,2.5,8.247528e-09,8.6275264e-08
2023-09-01 03:00:00,60.0,37.5,3.25,1.4734872e-08,8.227809e-08
2023-09-01 03:00:00,60.0,36.75,-9.5,9.231367e-09,6.281016e-08
2023-09-01 03:00:00,60.0,36.75,-8.75,1.6122737e-08,5.259695e-08
2023-09-01 03:00:00,60.0,36.75,-8.0,1.395352e-08,5.325035e-08
2023-09-01 03:00:00,60.0,36.75,-7.25,6.1418524e-09,6.027753e-08
2023-09-01 03:00:00,60.0,36.75,-6.5,8.567823e-09,5.4131615e-08
2023-09-01 03:00:00,60.0,36.75,-5.75,1.3215703e-08,4.493739e-08
2023-09-01 03:00:00,60.0,36.75,-5.0,1.1102581e-08,5.0005756e-08
2023-09-01 03:00:00,60.0,36.75,-4.25,8.194152e-09,6.00339e-08
2023-09-01 03:00:00,60.0,36.75,-3.5,6.1008363e-09,6.709793e-08
2023-09-01 03:00:00,60.0,36.75,-2.75,6.106485e-09,7.0036165e-08
2023-09-01 03:00:00,60.0,36.75,-2.0,6.6158874e-09,7.467881e-08
2023-09-01 03:00:00,60.0,36.75,-1.25,7.4100006e-09,7.9846515e-08
2023-09-01 03:00:00,60.0,36.75,-0.5,9.5536725e-09,8.02719e-08
2023-09-01 03:00:00,60.0,36.75,0.25,1.0508322e-08,7.701148e-08
2023-09-01 03:00:00,60.0,36.75,1.0,1.2075225e-08,7.145729e-08
2023-09-01 03:00:00,60.0,36.75,1.75,1.800245e-08,6.2737826e-08
2023-09-01 03:00:00,60.0,36.75,2.5,3.7256903e-08,4.831119e-08
2023-09-01 03:00:00,60.0,36.75,3.25,5.8841295e-08,3.6959374e-08
2023-09-01 03:00:00,60.0,36.0,-9.5,3.6208965e-09,7.1703695e-08
2023-09-01 03:00:00,60.0,36.0,-8.75,5.7751803e-09,6.975294e-08
2023-09-01 03:00:00,60.0,36.0,-8.0,7.3294e-09,6.942636e-08
2023-09-01 03:00:00,60.0,36.0,-7.25,7.713765e-09,6.883731e-08
2023-09-01 03:00:00,60.0,36.0,-6.5,1.0058449e-08,6.292454e-08
2023-09-01 03:00:00,60.0,36.0,-5.75,1.5775395e-08,5.356861e-08
2023-09-01 03:00:00,60.0,36.0,-5.0,1.6191372e-08,5.4704596e-08
2023-09-01 03:00:00,60.0,36.0,-4.25,1.25770425e-08,6.267e-08
2023-09-01 03:00:00,60.0,36.0,-3.5,1.2493731e-08,6.539064e-08
2023-09-01 03:00:00,60.0,36.0,-2.75,1.2590458e-08,6.7807264e-08
2023-09-01 03:00:00,60.0,36.0,-2.0,1.1873175e-08,7.190471e-08
2023-09-01 03:00:00,60.0,36.0,-1.25,1.4640768e-08,6.994104e-08
2023-09-01 03:00:00,60.0,36.0,-0.5,2.0514893e-08,6.123696e-08
2023-09-01 03:00:00,60.0,36.0,0.25,1.8845427e-08,5.619773e-08
2023-09-01 03:00:00,60.0,36.0,1.0,1.5783431e-08,5.1023928e-08
2023-09-01 03:00:00,60.0,36.0,1.75,2.1846798e-08,4.117771e-08
2023-09-01 03:00:00,60.0,36.0,2.5,3.376882e-08,3.1245104e-08
2023-09-01 03:00:00,60.0,36.0,3.25,4.1726484e-08,2.4234101e-08
2023-09-01 06:00:00,60.0,43.5,-9.5,1.0305158e-08,5.1712462e-08
2023-09-01 06:00:00,60.0,43.5,-8.75,1.0198875e-08,4.269633e-08
2023-09-01 06:00:00,60.0,43.5,-8.0,8.277535e-09,3.9586354e-08
2023-09-01 06:00:00,60.0,43.5,-7.25,1.0948419e-08,3.6166007e-08
2023-09-01 06:00:00,60.0,43.5,-6.5,1.6634289e-08,3.2427558e-08
2023-09-01 06:00:00,60.0,43.5,-5.75,1.4954868e-08,3.6391654e-08
2023-09-01 06:00:00,60.0,43.5,-5.0,8.854812e-09,4.4574826e-08
2023-09-01 06:00:00,60.0,43.5,-4.25,8.084768e-09,4.5570097e-08
2023-09-01 06:00:00,60.0,43.5,-3.5,1.0974205e-08,4.1043712e-08
2023-09-01 06:00:00,60.0,43.5,-2.75,9.213355e-09,4.1425352e-08
2023-09-01 06:00:00,60.0,43.5,-2.0,7.344351e-09,4.135883e-08
2023-09-01 06:00:00,60.0,43.5,-1.25,8.658926e-09,3.5313164e-08
2023-09-01 06:00:00,60.0,43.5,-0.5,1.1572659e-08,2.551934e-08
2023-09-01 06:00:00,60.0,43.5,0.25,1.1917191e-08,2.146143e-08
2023-09-01 06:00:00,60.0,43.5,1.0,1.150719e-08,2.1297785e-08
2023-09-01 06:00:00,60.0,43.5,1.75,1.0698191e-08,2.7448051e-08
2023-09-01 06:00:00,60.0,43.5,2.5,1.0367369e-08,3.472536e-08
2023-09-01 06:00:00,60.0,43.5,3.25,9.653512e-09,4.1156e-08
2023-09-01 06:00:00,60.0,42.75,-9.5,1.0230764e-08,4.5814318e-08
2023-09-01 06:00:00,60.0,42.75,-8.75,9.346266e-09,3.3028513e-08
2023-09-01 06:00:00,60.0,42.75,-8.0,9.604921e-09,2.6381619e-08
2023-09-01 06:00:00,60.0,42.75,-7.25,1.3768698e-08,2.0531571e-08
2023-09-01 06:00:00,60.0,42.75,-6.5,1.8557632e-08,1.8778179e-08
2023-09-01 06:00:00,60.0,42.75,-5.75,1.6324453e-08,2.5273229e-08
2023-09-01 06:00:00,60.0,42.75,-5.0,1.0951624e-08,3.2454842e-08
2023-09-01 06:00:00,60.0,42.75,-4.25,9.023513e-09,3.250276e-08
2023-09-01 06:00:00,60.0,42.75,-3.5,8.659132e-09,2.80775e-08
2023-09-01 06:00:00,60.0,42.75,-2.75,9.242072e-09,2.5171166e-08
2023-09-01 06:00:00,60.0,42.75,-2.0,9.664685e-09,2.264783e-08
2023-09-01 06:00:00,60.0,42.75,-1.25,9.0562295e-09,2.2725663e-08
2023-09-01 06:00:00,60.0,42.75,-0.5,8.079731e-09,2.5592902e-08
2023-09-01 06:00:00,60.0,42.75,0.25,8.575043e-09,2.2418176e-08
2023-09-01 06:00:00,60.0,42.75,1.0,8.805301e-09,2.0354731e-08
2023-09-01 06:00:00,60.0,42.75,1.75,9.188934e-09,2.3022578e-08
2023-09-01 06:00:00,60.0,42.75,2.5,9.03173e-09,3.3606824e-08
2023-09-01 06:00:00,60.0,42.75,3.25,7.884729e-09,5.1386237e-08
2023-09-01 06:00:00,60.0,42.0,-9.5,8.0706215e-09,5.001931e-08
2023-09-01 06:00:00,60.0,42.0,-8.75,8.008662e-09,3.42484e-08
2023-09-01 06:00:00,60.0,42.0,-8.0,9.143577e-09,2.4669474e-08
2023-09-01 06:00:00,60.0,42.0,-7.25,9.833265e-09,2.0815142e-08
2023-09-01 06:00:00,60.0,42.0,-6.5,9.601827e-09,2.293312e-08
2023-09-01 06:00:00,60.0,42.0,-5.75,9.403866e-09,2.6271001e-08
2023-09-01 06:00:00,60.0,42.0,-5.0,9.579129e-09,2.6181167e-08
2023-09-01 06:00:00,60.0,42.0,-4.25,9.072629e-09,2.637904e-08
2023-09-01 06:00:00,60.0,42.0,-3.5,7.2935613e-09,2.6047067e-08
2023-09-01 06:00:00,60.0,42.0,-2.75,7.1325097e-09,2.4678561e-08
2023-09-01 06:00:00,60.0,42.0,-2.0,7.703289e-09,2.2224638e-08
2023-09-01 06:00:00,60.0,42.0,-1.25,7.6275555e-09,2.2216424e-08
2023-09-01 06:00:00,60.0,42.0,-0.5,7.243152e-09,2.4864752e-08
2023-09-01 06:00:00,60.0,42.0,0.25,8.1488025e-09,2.4995883e-08
2023-09-01 06:00:00,60.0,42.0,1.0,9.712e-09,2.2860482e-08
2023-09-01 06:00:00,60.0,42.0,1.75,1.08581695e-08,2.6599102e-08
2023-09-01 06:00:00,60.0,42.0,2.5,9.488772e-09,4.4662322e-08
2023-09-01 06:00:00,60.0,42.0,3.25,7.204253e-09,6.517068e-08
2023-09-01 06:00:00,60.0,41.25,-9.5,1.0029616e-08,5.103294e-08
2023-09-01 06:00:00,60.0,41.25,-8.75,1.0930524e-08,3.374997e-08
2023-09-01 06:00:00,60.0,41.25,-8.0,1.0273602e-08,2.4053362e-08
2023-09-01 06:00:00,60.0,41.25,-7.25,8.775626e-09,2.090398e-08
2023-09-01 06:00:00,60.0,41.25,-6.5,8.357457e-09,2.2810019e-08
2023-09-01 06:00:00,60.0,41.25,-5.75,9.492183e-09,2.4336066e-08
2023-09-01 06:00:00,60.0,41.25,-5.0,1.1662674e-08,2.2035499e-08
2023-09-01 06:00:00,60.0,41.25,-4.25,1.2748508e-08,2.0087255e-08
2023-09-01 06:00:00,60.0,41.25,-3.5,1.0261406e-08,2.2148972e-08
2023-09-01 06:00:00,60.0,41.25,-2.75,8.1714155e-09,2.4639794e-08
2023-09-01 06:00:00,60.0,41.25,-2.0,6.75022e-09,2.755157e-08
2023-09-01 06:00:00,60.0,41.25,-1.25,6.863715e-09,2.7736354e-08
2023-09-01 06:00:00,60.0,41.25,-0.5,9.9592725e-09,2.1601805e-08
2023-09-01 06:00:00,60.0,41.25,0.25,1.1822721e-08,2.484178e-08
2023-09-01 06:00:00,60.0,41.25,1.0,9.291121e-09,4.655854e-08
2023-09-01 06:00:00,60.0,41.25,1.75,1.225564e-08,5.7017154e-08
2023-09-01 06:00:00,60.0,41.25,2.5,1.217153e-08,6.361732e-08
2023-09-01 06:00:00,60.0,41.25,3.25,7.73862e-09,7.6372906e-08
2023-09-01 06:00:00,60.0,40.5,-9.5,9.156299e-09,5.0770325e-08
2023-09-01 06:00:00,60.0,40.5,-8.75,9.870092e-09,3.4389508e-08
2023-09-01 06:00:00,60.0,40.5,-8.0,9.4833155e-09,2.3420133e-08
2023-09-01 06:00:00,60.0,40.5,-7.25,7.512966e-09,2.3030507e-08
2023-09-01 06:00:00,60.0,40.5,-6.5,7.493551e-09,2.5947584e-08
2023-09-01 06:00:00,60.0,40.5,-5.75,9.065634e-09,2.6967184e-08
2023-09-01 06:00:00,60.0,40.5,-5.0,1.1481546e-08,2.369512e-08
2023-09-01 06:00:00,60.0,40.5,-4.25,1.4573477e-08,1.799305e-08
2023-09-01 06:00:00,60.0,40.5,-3.5,1.3872381e-08,1.7889738e-08
2023-09-01 06:00:00,60.0,40.5,-2.75,9.523202e-09,2.5357606e-08
2023-09-01 06:00:00,60.0,40.5,-2.0,5.6927156e-09,3.3762475e-08
2023-09-01 06:00:00,60.0,40.5,-1.25,6.254748e-09,3.376806e-08
2023-09-01 06:00:00,60.0,40.5,-0.5,9.449828e-09,2.8362306e-08
2023-09-01 06:00:00,60.0,40.5,0.25,9.740244e-09,3.8855234e-08
2023-09-01 06:00:00,60.0,40.5,1.0,3.9171972e-09,7.0513934e-08
2023-09-01 06:00:00,60.0,40.5,1.75,3.81376e-09,8.1342364e-08
2023-09-01 06:00:00,60.0,40.5,2.5,5.1276174e-09,8.519471e-08
2023-09-01 06:00:00,60.0,40.5,3.25,4.7234714e-09,8.6440565e-08
2023-09-01 06:00:00,60.0,39.75,-9.5,8.680136e-09,4.911891e-08
2023-09-01 06:00:00,60.0,39.75,-8.75,8.801425e-09,3.4070652e-08
2023-09-01 06:00:00,60.0,39.75,-8.0,8.06434e-09,2.4930477e-08
2023-09-01 06:00:00,60.0,39.75,-7.25,6.3745453e-09,2.673117e-08
2023-09-01 06:00:00,60.0,39.75,-6.5,7.2757054e-09,2.6488634e-08
2023-09-01 06:00:00,60.0,39.75,-5.75,8.1597165e-09,2.5620151e-08
2023-09-01 06:00:00,60.0,39.75,-5.0,9.390703e-09,2.3338997e-08
2023-09-01 06:00:00,60.0,39.75,-4.25,1.117257e-08,1.9457067e-08
2023-09-01 06:00:00,60.0,39.75,-3.5,1.0566282e-08,2.0472433e-08
2023-09-01 06:00:00,60.0,39.75,-2.75,9.173338e-09,2.6251916e-08
2023-09-01 06:00:00,60.0,39.75,-2.0,1.08484635e-08,2.8576535e-08
2023-09-01 06:00:00,60.0,39.75,-1.25,1.186519e-08,2.803341e-08
2023-09-01 06:00:00,60.0,39.75,-0.5,9.244186e-09,3.7906993e-08
2023-09-01 06:00:00,60.0,39.75,0.25,6.7035195e-09,6.0585776e-08
2023-09-01 06:00:00,60.0,39.75,1.0,2.3052704e-09,8.096953e-08
2023-09-01 06:00:00,60.0,39.75,1.75,2.2898374e-09,8.675239e-08
2023-09-01 06:00:00,60.0,39.75,2.5,3.3046914e-09,8.833836e-08
2023-09-01 06:00:00,60.0,39.75,3.25,4.3033133e-09,8.81003e-08
2023-09-01 06:00:00,60.0,39.0,-9.5,1.237283e-08,4.719636e-08
2023-09-01 06:00:00,60.0,39.0,-8.75,1.2221157e-08,3.414352e-08
2023-09-01 06:00:00,60.0,39.0,-8.0,8.452311e-09,2.5591794e-08
2023-09-01 06:00:00,60.0,39.0,-7.25,7.584585e-09,2.4546905e-08
2023-09-01 06:00:00,60.0,39.0,-6.5,8.806069e-09,2.3026258e-08
2023-09-01 06:00:00,60.0,39.0,-5.75,9.375398e-09,2.2229733e-08
2023-09-01 06:00:00,60.0,39.0,-5.0,9.8600985e-09,2.1686153e-08
2023-09-01 06:00:00,60.0,39.0,-4.25,1.0466927e-08,2.061457e-08
2023-09-01 06:00:00,60.0,39.0,-3.5,9.427733e-09,2.373101e-08
2023-09-01 06:00:00,60.0,39.0,-2.75,7.792266e-09,2.8903655e-08
2023-09-01 06:00:00,60.0,39.0,-2.0,8.069097e-09,2.9611263e-08
2023-09-01 06:00:00,60.0,39.0,-1.25,9.732851e-09,2.7815473e-08
2023-09-01 06:00:00,60.0,39.0,-0.5,8.781306e-09,4.2645503e-08
2023-09-01 06:00:00,60.0,39.0,0.25,3.8587338e-09,7.502479e-08
2023-09-01 06:00:00,60.0,39.0,1.0,1.886178e-09,8.601479e-08
2023-09-01 06:00:00,60.0,39.0,1.75,1.6281552e-09,8.964329e-08
2023-09-01 06:00:00,60.0,39.0,2.5,1.7818704e-09,9.0534755e-08
2023-09-01 06:00:00,60.0,39.0,3.25,2.4317435e-09,9.0657956e-08
2023-09-01 06:00:00,60.0,38.25,-9.5,1.0589634e-08,4.9874487e-08
2023-09-01 06:00:00,60.0,38.25,-8.75,1.11058895e-08,3.675298e-08
2023-09-01 06:00:00,60.0,38.25,-8.0,8.397141e-09,2.926154e-08
2023-09-01 06:00:00,60.0,38.25,-7.25,7.6341315e-09,2.5470035e-08
2023-09-01 06:00:00,60.0,38.25,-6.5,7.999773e-09,2.3098009e-08
2023-09-01 06:00:00,60.0,38.25,-5.75,8.985108e-09,2.1293898e-08
2023-09-01 06:00:00,60.0,38.25,-5.0,1.04490425e-08,1.8047556e-08
2023-09-01 06:00:00,60.0,38.25,-4.25,1.0436203e-08,1.7069246e-08
2023-09-01 06:00:00,60.0,38.25,-3.5,8.794835e-09,2.1643656e-08
2023-09-01 06:00:00,60.0,38.25,-2.75,6.792753e-09,2.715682e-08
2023-09-01 06:00:00,60.0,38.25,-2.0,6.958029e-09,2.93548e-08
2023-09-01 06:00:00,60.0,38.25,-1.25,8.934784e-09,3.573377e-08
2023-09-01 06:00:00,60.0,38.25,-0.5,6.876462e-09,5.906361e-08
2023-09-01 06:00:00,60.0,38.25,0.25,1.6906048e-09,8.5321076e-08
2023-09-01 06:00:00,60.0,38.25,1.0,1.4679171e-09,8.894684e-08
2023-09-01 06:00:00,60.0,38.25,1.75,1.6850981e-09,8.956051e-08
2023-09-01 06:00:00,60.0,38.25,2.5,1.960604e-09,9.0078146e-08
2023-09-01 06:00:00,60.0,38.25,3.25,2.5853415e-09,8.979766e-08
2023-09-01 06:00:00,60.0,37.5,-9.5,1.2110217e-08,5.345776e-08
2023-09-01 06:00:00,60.0,37.5,-8.75,1.685465e-08,3.9940524e-08
2023-09-01 06:00:00,60.0,37.5,-8.0,1.29189e-08,3.4569773e-08
2023-09-01 06:00:00,60.0,37.5,-7.25,9.126264e-09,3.0741873e-08
2023-09-01 06:00:00,60.0,37.5,-6.5,1.02627595e-08,2.1853344e-08
2023-09-01 06:00:00,60.0,37.5,-5.75,1.119718e-08,1.58235e-08
2023-09-01 06:00:00,60.0,37.5,-5.0,1.229936e-08,1.3208114e-08
2023-09-01 06:00:00,60.0,37.5,-4.25,1.1807689e-08,1.4006238e-08
2023-09-01 06:00:00,60.0,37.5,-3.5,9.406996e-09,2.0928871e-08
2023-09-01 06:00:00,60.0,37.5,-2.75,6.9911437e-09,3.131362e-08
2023-09-01 06:00:00,60.0,37.5,-2.0,5.395272e-09,4.6458304e-08
2023-09-01 06:00:00,60.0,37.5,-1.25,4.0438444e-09,6.654895e-08
2023-09-01 06:00:00,60.0,37.5,-0.5,3.1676242e-09,8.105761e-08
2023-09-01 06:00:00,60.0,37.5,0.25,2.6696616e-09,8.6620446e-08
2023-09-01 06:00:00,60.0,37.5,1.0,3.3952146e-09,8.706811e-08
2023-09-01 06:00:00,60.0,37.5,1.75,5.241251e-09,8.484732e-08
2023-09-01 06:00:00,60.0,37.5,2.5,1.0742259e-08,8.1275104e-08
2023-09-01 06:00:00,60.0,37.5,3.25,1.8678879e-08,7.626372e-08
2023-09-01 06:00:00,60.0,36.75,-9.5,9.538947e-09,6.0052784e-08
2023-09-01 06:00:00,60.0,36.75,-8.75,1.5881348e-08,4.9283912e-08
2023-09-01 06:00:00,60.0,36.75,-8.0,1.3032913e-08,5.006759e-08
2023-09-01 06:00:00,60.0,36.75,-7.25,5.8017378e-09,5.5562012e-08
2023-09-01 06:00:00,60.0,36.75,-6.5,8.873219e-09,4.57744e-08
2023-09-01 06:00:00,60.0,36.75,-5.75,1.3639671e-08,3.2859155e-08
2023-09-01 06:00:00,60.0,36.75,-5.0,1.1696457e-08,3.6707362e-08
2023-09-01 06:00:00,60.0,36.75,-4.25,8.56441e-09,4.9424322e-08
2023-09-01 06:00:00,60.0,36.75,-3.5,6.134389e-09,5.9324975e-08
2023-09-01 06:00:00,60.0,36.75,-2.75,6.1337744e-09,6.352639e-08
2023-09-01 06:00:00,60.0,36.75,-2.0,7.0682376e-09,6.876311e-08
2023-09-01 06:00:00,60.0,36.75,-1.25,8.454123e-09,7.428382e-08
2023-09-01 06:00:00,60.0,36.75,-0.5,1.0788806e-08,7.442802e-08
2023-09-01 06:00:00,60.0,36.75,0.25,1.1646026e-08,6.892162e-08
2023-09-01 06:00:00,60.0,36.75,1.0,1.3472338e-08,6.090905e-08
2023-09-01 06:00:00,60.0,36.75,1.75,1.912867e-08,5.1710522e-08
2023-09-01 06:00:00,60.0,36.75,2.5,3.553189e-08,3.9917737e-08
2023-09-01 06:00:00,60.0,36.75,3.25,5.465659e-08,3.0136484e-08
2023-09-01 06:00:00,60.0,36.0,-9.5,3.903544e-09,6.9501546e-08
2023-09-01 06:00:00,60.0,36.0,-8.75,5.749733e-09,6.7539425e-08
2023-09-01 06:00:00,60.0,36.0,-8.0,7.0728134e-09,6.733114e-08
2023-09-01 06:00:00,60.0,36.0,-7.25,7.6910105e-09,6.598949e-08
2023-09-01 06:00:00,60.0,36.0,-6.5,1.040177e-08,5.7432082e-08
2023-09-01 06:00:00,60.0,36.0,-5.75,1.6092471e-08,4.5692545e-08
2023-09-01 06:00:00,60.0,36.0,-5.0,1.6685071e-08,4.7044196e-08
2023-09-01 06:00:00,60.0,36.0,-4.25,1.2956093e-08,5.7253956e-08
2023-09-01 06:00:00,60.0,36.0,-3.5,1.2483852e-08,6.149307e-08
2023-09-01 06:00:00,60.0,36.0,-2.75,1.3050759e-08,6.360859e-08
2023-09-01 06:00:00,60.0,36.0,-2.0,1.3429087e-08,6.600281e-08
2023-09-01 06:00:00,60.0,36.0,-1.25,1.63284e-08,6.2165185e-08
2023-09-01 06:00:00,60.0,36.0,-0.5,2.1059726e-08,5.1229947e-08
2023-09-01 06:00:00,60.0,36.0,0.25,1.935442e-08,4.166445e-08
2023-09-01 06:00:00,60.0,36.0,1.0,1.7040307e-08,3.3616267e-08
2023-09-01 06:00:00,60.0,36.0,1.75,2.1858195e-08,2.527784e-08
2023-09-01 06:00:00,60.0,36.0,2.5,3.12698e-08,1.708674e-08
2023-09-01 06:00:00,60.0,36.0,3.25,3.672282e-08,1.2536111e-08
2023-09-01 09:00:00,60.0,43.5,-9.5,5.787545e-09,5.8134113e-08
2023-09-01 09:00:00,60.0,43.5,-8.75,5.081255e-09,5.4166133e-08
2023-09-01 09:00:00,60.0,43.5,-8.0,3.9479464e-09,5.141275e-08
2023-09-01 09:00:00,60.0,43.5,-7.25,4.8353788e-09,5.033614e-08
2023-09-01 09:00:00,60.0,43.5,-6.5,7.059264e-09,5.064443e-08
2023-09-01 09:00:00,60.0,43.5,-5.75,6.5799672e-09,5.362056e-08
2023-09-01 09:00:00,60.0,43.5,-5.0,3.906472e-09,5.8053487e-08
