valid_time,pressure_level,latitude,longitude,r
2024-03-01 09:00:00,1000.0,37.5,-5.75,78.27037
2024-03-01 09:00:00,1000.0,37.5,-5.0,77.413925
2024-03-01 09:00:00,1000.0,37.5,-4.25,75.20494
2024-03-01 09:00:00,1000.0,37.5,-3.5,71.6317
2024-03-01 09:00:00,1000.0,37.5,-2.75,67.15025
2024-03-01 09:00:00,1000.0,37.5,-2.0,63.69371
2024-03-01 09:00:00,1000.0,37.5,-1.25,62.096054
2024-03-01 09:00:00,1000.0,37.5,-0.5,64.36119
2024-03-01 09:00:00,1000.0,37.5,0.25,65.99498
2024-03-01 09:00:00,1000.0,37.5,1.0,64.20201
2024-03-01 09:00:00,1000.0,37.5,1.75,63.35045
2024-03-01 09:00:00,1000.0,37.5,2.5,62.863632
2024-03-01 09:00:00,1000.0,37.5,3.25,63.420273
2024-03-01 09:00:00,1000.0,36.75,-9.5,75.73619
2024-03-01 09:00:00,1000.0,36.75,-8.75,76.56822
2024-03-01 09:00:00,1000.0,36.75,-8.0,77.19762
2024-03-01 09:00:00,1000.0,36.75,-7.25,74.90025
2024-03-01 09:00:00,1000.0,36.75,-6.5,74.68346
2024-03-01 09:00:00,1000.0,36.75,-5.75,77.51842
2024-03-01 09:00:00,1000.0,36.75,-5.0,76.047714
2024-03-01 09:00:00,1000.0,36.75,-4.25,72.42125
2024-03-01 09:00:00,1000.0,36.75,-3.5,69.97691
2024-03-01 09:00:00,1000.0,36.75,-2.75,66.84654
2024-03-01 09:00:00,1000.0,36.75,-2.0,65.2318
2024-03-01 09:00:00,1000.0,36.75,-1.25,66.462265
2024-03-01 09:00:00,1000.0,36.75,-0.5,67.56822
2024-03-01 09:00:00,1000.0,36.75,0.25,65.00523
2024-03-01 09:00:00,1000.0,36.75,1.0,60.62828
2024-03-01 09:00:00,1000.0,36.75,1.75,58.23912
2024-03-01 09:00:00,1000.0,36.75,2.5,58.158066
2024-03-01 09:00:00,1000.0,36.75,3.25,61.9691
2024-03-01 09:00:00,1000.0,36.0,-9.5,76.59752
2024-03-01 09:00:00,1000.0,36.0,-8.75,76.25133
2024-03-01 09:00:00,1000.0,36.0,-8.0,76.4066
2024-03-01 09:00:00,1000.0,36.0,-7.25,75.735214
2024-03-01 09:00:00,1000.0,36.0,-6.5,76.18736
2024-03-01 09:00:00,1000.0,36.0,-5.75,78.66246
2024-03-01 09:00:00,1000.0,36.0,-5.0,76.10484
2024-03-01 09:00:00,1000.0,36.0,-4.25,70.308945
2024-03-01 09:00:00,1000.0,36.0,-3.5,67.93834
2024-03-01 09:00:00,1000.0,36.0,-2.75,68.48033
2024-03-01 09:00:00,1000.0,36.0,-2.0,69.62047
2024-03-01 09:00:00,1000.0,36.0,-1.25,68.479355
2024-03-01 09:00:00,1000.0,36.0,-0.5,64.18834
2024-03-01 09:00:00,1000.0,36.0,0.25,59.56334
2024-03-01 09:00:00,1000.0,36.0,1.0,57.93248
2024-03-01 09:00:00,1000.0,36.0,1.75,58.0399
2024-03-01 09:00:00,1000.0,36.0,2.5,56.7274
2024-03-01 09:00:00,1000.0,36.0,3.25,56.96959
2024-03-01 12:00:00,1000.0,43.5,-9.5,76.39809
2024-03-01 12:00:00,1000.0,43.5,-8.75,74.384415
2024-03-01 12:00:00,1000.0,43.5,-8.0,70.165665
2024-03-01 12:00:00,1000.0,43.5,-7.25,69.24965
2024-03-01 12:00:00,1000.0,43.5,-6.5,68.66176
2024-03-01 12:00:00,1000.0,43.5,-5.75,65.42641
2024-03-01 12:00:00,1000.0,43.5,-5.0,64.54164
2024-03-01 12:00:00,1000.0,43.5,-4.25,64.827774
2024-03-01 12:00:00,1000.0,43.5,-3.5,63.63344
2024-03-01 12:00:00,1000.0,43.5,-2.75,64.59828
2024-03-01 12:00:00,1000.0,43.5,-2.0,65.42348
2024-03-01 12:00:00,1000.0,43.5,-1.25,61.821915
2024-03-01 12:00:00,1000.0,43.5,-0.5,58.333633
2024-03-01 12:00:00,1000.0,43.5,0.25,58.481094
2024-03-01 12:00:00,1000.0,43.5,1.0,59.253555
2024-03-01 12:00:00,1000.0,43.5,1.75,58.85707
2024-03-01 12:00:00,1000.0,43.5,2.5,58.66957
2024-03-01 12:00:00,1000.0,43.5,3.25,59.50551
2024-03-01 12:00:00,1000.0,42.75,-9.5,76.33461
2024-03-01 12:00:00,1000.0,42.75,-8.75,72.30336
2024-03-01 12:00:00,1000.0,42.75,-8.0,65.193985
2024-03-01 12:00:00,1000.0,42.75,-7.25,65.066055
2024-03-01 12:00:00,1000.0,42.75,-6.5,66.37953
2024-03-01 12:00:00,1000.0,42.75,-5.75,62.796524
2024-03-01 12:00:00,1000.0,42.75,-5.0,60.552383
2024-03-01 12:00:00,1000.0,42.75,-4.25,59.53578
2024-03-01 12:00:00,1000.0,42.75,-3.5,57.358047
2024-03-01 12:00:00,1000.0,42.75,-2.75,57.76332
2024-03-01 12:00:00,1000.0,42.75,-2.0,59.282852
2024-03-01 12:00:00,1000.0,42.75,-1.25,59.448868
2024-03-01 12:00:00,1000.0,42.75,-0.5,60.14418
2024-03-01 12:00:00,1000.0,42.75,0.25,60.384415
2024-03-01 12:00:00,1000.0,42.75,1.0,58.43129
2024-03-01 12:00:00,1000.0,42.75,1.75,55.38246
2024-03-01 12:00:00,1000.0,42.75,2.5,54.566055
2024-03-01 12:00:00,1000.0,42.75,3.25,59.188126
2024-03-01 12:00:00,1000.0,42.0,-9.5,75.91078
2024-03-01 12:00:00,1000.0,42.0,-8.75,71.484024
2024-03-01 12:00:00,1000.0,42.0,-8.0,63.44594
2024-03-01 12:00:00,1000.0,42.0,-7.25,62.25258
2024-03-01 12:00:00,1000.0,42.0,-6.5,63.276993
2024-03-01 12:00:00,1000.0,42.0,-5.75,60.555313
2024-03-01 12:00:00,1000.0,42.0,-5.0,58.74379
2024-03-01 12:00:00,1000.0,42.0,-4.25,58.39711
2024-03-01 12:00:00,1000.0,42.0,-3.5,58.17836
2024-03-01 12:00:00,1000.0,42.0,-2.75,57.61293
2024-03-01 12:00:00,1000.0,42.0,-2.0,54.44301
2024-03-01 12:00:00,1000.0,42.0,-1.25,52.44301
2024-03-01 12:00:00,1000.0,42.0,-0.5,53.856094
2024-03-01 12:00:00,1000.0,42.0,0.25,54.031876
2024-03-01 12:00:00,1000.0,42.0,1.0,53.301407
2024-03-01 12:00:00,1000.0,42.0,1.75,53.646133
2024-03-01 12:00:00,1000.0,42.0,2.5,55.549454
2024-03-01 12:00:00,1000.0,42.0,3.25,61.401993
2024-03-01 12:00:00,1000.0,41.25,-9.5,74.05531
2024-03-01 12:00:00,1000.0,41.25,-8.75,70.38051
2024-03-01 12:00:00,1000.0,41.25,-8.0,63.805313
2024-03-01 12:00:00,1000.0,41.25,-7.25,60.969376
2024-03-01 12:00:00,1000.0,41.25,-6.5,60.980118
2024-03-01 12:00:00,1000.0,41.25,-5.75,60.198868
2024-03-01 12:00:00,1000.0,41.25,-5.0,58.963516
2024-03-01 12:00:00,1000.0,41.25,-4.25,57.610977
2024-03-01 12:00:00,1000.0,41.25,-3.5,57.38832
2024-03-01 12:00:00,1000.0,41.25,-2.75,56.887344
2024-03-01 12:00:00,1000.0,41.25,-2.0,52.76039
2024-03-01 12:00:00,1000.0,41.25,-1.25,47.99672
2024-03-01 12:00:00,1000.0,41.25,-0.5,45.13832
2024-03-01 12:00:00,1000.0,41.25,0.25,44.733047
2024-03-01 12:00:00,1000.0,41.25,1.0,50.56996
2024-03-01 12:00:00,1000.0,41.25,1.75,59.142227
2024-03-01 12:00:00,1000.0,41.25,2.5,64.310196
2024-03-01 12:00:00,1000.0,41.25,3.25,68.22719
2024-03-01 12:00:00,1000.0,40.5,-9.5,72.57582
2024-03-01 12:00:00,1000.0,40.5,-8.75,69.34633
2024-03-01 12:00:00,1000.0,40.5,-8.0,64.347305
2024-03-01 12:00:00,1000.0,40.5,-7.25,61.458633
2024-03-01 12:00:00,1000.0,40.5,-6.5,62.04457
2024-03-01 12:00:00,1000.0,40.5,-5.75,62.701797
2024-03-01 12:00:00,1000.0,40.5,-5.0,61.16176
2024-03-01 12:00:00,1000.0,40.5,-4.25,57.867813
2024-03-01 12:00:00,1000.0,40.5,-3.5,55.506485
2024-03-01 12:00:00,1000.0,40.5,-2.75,56.014297
2024-03-01 12:00:00,1000.0,40.5,-2.0,55.50258
2024-03-01 12:00:00,1000.0,40.5,-1.25,50.765274
2024-03-01 12:00:00,1000.0,40.5,-0.5,46.515274
2024-03-01 12:00:00,1000.0,40.5,0.25,49.330704
2024-03-01 12:00:00,1000.0,40.5,1.0,59.06508
2024-03-01 12:00:00,1000.0,40.5,1.75,67.30336
2024-03-01 12:00:00,1000.0,40.5,2.5,69.14711
2024-03-01 12:00:00,1000.0,40.5,3.25,69.36488
2024-03-01 12:00:00,1000.0,39.75,-9.5,71.73305
2024-03-01 12:00:00,1000.0,39.75,-8.75,68.0807
2024-03-01 12:00:00,1000.0,39.75,-8.0,63.875626
2024-03-01 12:00:00,1000.0,39.75,-7.25,61.960587
2024-03-01 12:00:00,1000.0,39.75,-6.5,62.00258
2024-03-01 12:00:00,1000.0,39.75,-5.75,61.611954
2024-03-01 12:00:00,1000.0,39.75,-5.0,61.170547
2024-03-01 12:00:00,1000.0,39.75,-4.25,58.943985
2024-03-01 12:00:00,1000.0,39.75,-3.5,55.03676
2024-03-01 12:00:00,1000.0,39.75,-2.75,55.13832
2024-03-01 12:00:00,1000.0,39.75,-2.0,54.386368
2024-03-01 12:00:00,1000.0,39.75,-1.25,47.43129
2024-03-01 12:00:00,1000.0,39.75,-0.5,46.24965
2024-03-01 12:00:00,1000.0,39.75,0.25,54.792618
2024-03-01 12:00:00,1000.0,39.75,1.0,62.25453
2024-03-01 12:00:00,1000.0,39.75,1.75,66.07973
2024-03-01 12:00:00,1000.0,39.75,2.5,68.321915
2024-03-01 12:00:00,1000.0,39.75,3.25,68.61977
2024-03-01 12:00:00,1000.0,39.0,-9.5,70.640274
2024-03-01 12:00:00,1000.0,39.0,-8.75,65.606094
2024-03-01 12:00:00,1000.0,39.0,-8.0,61.04164
2024-03-01 12:00:00,1000.0,39.0,-7.25,60.00258
2024-03-01 12:00:00,1000.0,39.0,-6.5,59.478165
2024-03-01 12:00:00,1000.0,39.0,-5.75,58.60707
2024-03-01 12:00:00,1000.0,39.0,-5.0,59.94789
2024-03-01 12:00:00,1000.0,39.0,-4.25,58.744766
2024-03-01 12:00:00,1000.0,39.0,-3.5,54.49672
2024-03-01 12:00:00,1000.0,39.0,-2.75,55.03676
2024-03-01 12:00:00,1000.0,39.0,-2.0,52.767227
2024-03-01 12:00:00,1000.0,39.0,-1.25,44.542618
2024-03-01 12:00:00,1000.0,39.0,-0.5,48.859024
2024-03-01 12:00:00,1000.0,39.0,0.25,61.89418
2024-03-01 12:00:00,1000.0,39.0,1.0,65.196915
2024-03-01 12:00:00,1000.0,39.0,1.75,64.95375
2024-03-01 12:00:00,1000.0,39.0,2.5,67.33168
2024-03-01 12:00:00,1000.0,39.0,3.25,67.53871
2024-03-01 12:00:00,1000.0,38.25,-9.5,71.58266
2024-03-01 12:00:00,1000.0,38.25,-8.75,65.50453
2024-03-01 12:00:00,1000.0,38.25,-8.0,59.363907
2024-03-01 12:00:00,1000.0,38.25,-7.25,57.873672
2024-03-01 12:00:00,1000.0,38.25,-6.5,58.321915
2024-03-01 12:00:00,1000.0,38.25,-5.75,58.32582
2024-03-01 12:00:00,1000.0,38.25,-5.0,58.375626
2024-03-01 12:00:00,1000.0,38.25,-4.25,55.94789
2024-03-01 12:00:00,1000.0,38.25,-3.5,52.714493
2024-03-01 12:00:00,1000.0,38.25,-2.75,53.060196
2024-03-01 12:00:00,1000.0,38.25,-2.0,49.845352
2024-03-01 12:00:00,1000.0,38.25,-1.25,44.446915
2024-03-01 12:00:00,1000.0,38.25,-0.5,51.850235
2024-03-01 12:00:00,1000.0,38.25,0.25,63.82289
2024-03-01 12:00:00,1000.0,38.25,1.0,65.8766
2024-03-01 12:00:00,1000.0,38.25,1.75,65.26332
2024-03-01 12:00:00,1000.0,38.25,2.5,65.44496
2024-03-01 12:00:00,1000.0,38.25,3.25,64.58559
2024-03-01 12:00:00,1000.0,37.5,-9.5,73.45961
2024-03-01 12:00:00,1000.0,37.5,-8.75,68.66078
2024-03-01 12:00:00,1000.0,37.5,-8.0,62.70375
2024-03-01 12:00:00,1000.0,37.5,-7.25,59.796524
2024-03-01 12:00:00,1000.0,37.5,-6.5,59.580704
2024-03-01 12:00:00,1000.0,37.5,-5.75,59.183243
2024-03-01 12:00:00,1000.0,37.5,-5.0,57.143204
2024-03-01 12:00:00,1000.0,37.5,-4.25,54.64711
2024-03-01 12:00:00,1000.0,37.5,-3.5,52.198868
2024-03-01 12:00:00,1000.0,37.5,-2.75,49.78871
2024-03-01 12:00:00,1000.0,37.5,-2.0,48.972305
2024-03-01 12:00:00,1000.0,37.5,-1.25,52.99672
2024-03-01 12:00:00,1000.0,37.5,-0.5,61.41957
2024-03-01 12:00:00,1000.0,37.5,0.25,65.84926
2024-03-01 12:00:00,1000.0,37.5,1.0,64.503555
2024-03-01 12:00:00,1000.0,37.5,1.75,63.07582
2024-03-01 12:00:00,1000.0,37.5,2.5,61.15297
2024-03-01 12:00:00,1000.0,37.5,3.25,59.560196
2024-03-01 12:00:00,1000.0,36.75,-9.5,73.637344
2024-03-01 12:00:00,1000.0,36.75,-8.75,71.985
2024-03-01 12:00:00,1000.0,36.75,-8.0,70.71254
2024-03-01 12:00:00,1000.0,36.75,-7.25,69.76039
2024-03-01 12:00:00,1000.0,36.75,-6.5,68.06703
2024-03-01 12:00:00,1000.0,36.75,-5.75,65.074844
2024-03-01 12:00:00,1000.0,36.75,-5.0,60.96254
2024-03-01 12:00:00,1000.0,36.75,-4.25,58.44301
2024-03-01 12:00:00,1000.0,36.75,-3.5,56.485
2024-03-01 12:00:00,1000.0,36.75,-2.75,54.330704
2024-03-01 12:00:00,1000.0,36.75,-2.0,57.39125
2024-03-01 12:00:00,1000.0,36.75,-1.25,64.55238
2024-03-01 12:00:00,1000.0,36.75,-0.5,67.36977
2024-03-01 12:00:00,1000.0,36.75,0.25,62.813126
2024-03-01 12:00:00,1000.0,36.75,1.0,56.16957
2024-03-01 12:00:00,1000.0,36.75,1.75,52.077774
2024-03-01 12:00:00,1000.0,36.75,2.5,50.63051
2024-03-01 12:00:00,1000.0,36.75,3.25,51.389297
2024-03-01 12:00:00,1000.0,36.0,-9.5,73.99965
2024-03-01 12:00:00,1000.0,36.0,-8.75,74.06801
2024-03-01 12:00:00,1000.0,36.0,-8.0,74.75453
2024-03-01 12:00:00,1000.0,36.0,-7.25,75.34242
2024-03-01 12:00:00,1000.0,36.0,-6.5,74.01723
2024-03-01 12:00:00,1000.0,36.0,-5.75,71.06703
2024-03-01 12:00:00,1000.0,36.0,-5.0,67.94789
2024-03-01 12:00:00,1000.0,36.0,-4.25,66.70766
2024-03-01 12:00:00,1000.0,36.0,-3.5,66.219376
2024-03-01 12:00:00,1000.0,36.0,-2.75,66.196915
2024-03-01 12:00:00,1000.0,36.0,-2.0,66.91176
2024-03-01 12:00:00,1000.0,36.0,-1.25,63.54164
2024-03-01 12:00:00,1000.0,36.0,-0.5,56.165665
2024-03-01 12:00:00,1000.0,36.0,0.25,48.91176
2024-03-01 12:00:00,1000.0,36.0,1.0,42.563126
2024-03-01 12:00:00,1000.0,36.0,1.75,38.452774
2024-03-01 12:00:00,1000.0,36.0,2.5,37.495743
2024-03-01 12:00:00,1000.0,36.0,3.25,38.372696
2024-03-01 15:00:00,1000.0,43.5,-9.5,76.22255
2024-03-01 15:00:00,1000.0,43.5,-8.75,74.351456
2024-03-01 15:00:00,1000.0,43.5,-8.0,71.11415
2024-03-01 15:00:00,1000.0,43.5,-7.25,69.02528
2024-03-01 15:00:00,1000.0,43.5,-6.5,67.41005
2024-03-01 15:00:00,1000.0,43.5,-5.75,65.198135
2024-03-01 15:00:00,1000.0,43.5,-5.0,64.334854
2024-03-01 15:00:00,1000.0,43.5,-4.25,63.985245
2024-03-01 15:00:00,1000.0,43.5,-3.5,63.10048
2024-03-01 15:00:00,1000.0,43.5,-2.75,63.10927
2024-03-01 15:00:00,1000.0,43.5,-2.0,62.592667
2024-03-01 15:00:00,1000.0,43.5,-1.25,60.229385
2024-03-01 15:00:00,1000.0,43.5,-0.5,58.218643
2024-03-01 15:00:00,1000.0,43.5,0.25,57.206924
2024-03-01 15:00:00,1000.0,43.5,1.0,55.71669
2024-03-01 15:00:00,1000.0,43.5,1.75,54.257706
2024-03-01 15:00:00,1000.0,43.5,2.5,54.66884
2024-03-01 15:00:00,1000.0,43.5,3.25,56.028214
2024-03-01 15:00:00,1000.0,42.75,-9.5,75.69618
2024-03-01 15:00:00,1000.0,42.75,-8.75,73.26259
2024-03-01 15:00:00,1000.0,42.75,-8.0,67.663956
2024-03-01 15:00:00,1000.0,42.75,-7.25,64.32997
2024-03-01 15:00:00,1000.0,42.75,-6.5,62.738174
2024-03-01 15:00:00,1000.0,42.75,-5.75,60.096573
2024-03-01 15:00:00,1000.0,42.75,-5.0,58.596573
2024-03-01 15:00:00,1000.0,42.75,-4.25,57.83876
2024-03-01 15:00:00,1000.0,42.75,-3.5,56.36708
2024-03-01 15:00:00,1000.0,42.75,-2.75,55.488174
2024-03-01 15:00:00,1000.0,42.75,-2.0,55.133682
2024-03-01 15:00:00,1000.0,42.75,-1.25,55.766495
2024-03-01 15:00:00,1000.0,42.75,-0.5,57.877823
2024-03-01 15:00:00,1000.0,42.75,0.25,59.146378
2024-03-01 15:00:00,1000.0,42.75,1.0,57.905167
2024-03-01 15:00:00,1000.0,42.75,1.75,54.427628
2024-03-01 15:00:00,1000.0,42.75,2.5,52.576065
2024-03-01 15:00:00,1000.0,42.75,3.25,56.714737
2024-03-01 15:00:00,1000.0,42.0,-9.5,75.5663
2024-03-01 15:00:00,1000.0,42.0,-8.75,72.89638
2024-03-01 15:00:00,1000.0,42.0,-8.0,65.38954
2024-03-01 15:00:00,1000.0,42.0,-7.25,60.214737
2024-03-01 15:00:00,1000.0,42.0,-6.5,59.00966
2024-03-01 15:00:00,1000.0,42.0,-5.75,57.555557
2024-03-01 15:00:00,1000.0,42.0,-5.0,55.882706
2024-03-01 15:00:00,1000.0,42.0,-4.25,55.97841
2024-03-01 15:00:00,1000.0,42.0,-3.5,57.248917
2024-03-01 15:00:00,1000.0,42.0,-2.75,55.80458
2024-03-01 15:00:00,1000.0,42.0,-2.0,50.42958
2024-03-01 15:00:00,1000.0,42.0,-1.25,47.311417
2024-03-01 15:00:00,1000.0,42.0,-0.5,48.50966
2024-03-01 15:00:00,1000.0,42.0,0.25,49.91298
2024-03-01 15:00:00,1000.0,42.0,1.0,51.78505
2024-03-01 15:00:00,1000.0,42.0,1.75,53.820206
2024-03-01 15:00:00,1000.0,42.0,2.5,55.42958
2024-03-01 15:00:00,1000.0,42.0,3.25,60.324112
2024-03-01 15:00:00,1000.0,41.25,-9.5,74.36806
2024-03-01 15:00:00,1000.0,41.25,-8.75,71.453995
2024-03-01 15:00:00,1000.0,41.25,-8.0,64.31532
2024-03-01 15:00:00,1000.0,41.25,-7.25,57.870987
2024-03-01 15:00:00,1000.0,41.25,-6.5,56.249893
2024-03-01 15:00:00,1000.0,41.25,-5.75,56.440323
2024-03-01 15:00:00,1000.0,41.25,-5.0,55.22548
2024-03-01 15:00:00,1000.0,41.25,-4.25,54.68251
2024-03-01 15:00:00,1000.0,41.25,-3.5,56.425674
2024-03-01 15:00:00,1000.0,41.25,-2.75,56.320206
2024-03-01 15:00:00,1000.0,41.25,-2.0,50.8954
2024-03-01 15:00:00,1000.0,41.25,-1.25,44.042862
2024-03-01 15:00:00,1000.0,41.25,-0.5,40.112198
2024-03-01 15:00:00,1000.0,41.25,0.25,40.91884
2024-03-01 15:00:00,1000.0,41.25,1.0,48.624893
2024-03-01 15:00:00,1000.0,41.25,1.75,58.491104
2024-03-01 15:00:00,1000.0,41.25,2.5,64.13759
2024-03-01 15:00:00,1000.0,41.25,3.25,67.8495
2024-03-01 15:00:00,1000.0,40.5,-9.5,73.87587
2024-03-01 15:00:00,1000.0,40.5,-8.75,69.47841
2024-03-01 15:00:00,1000.0,40.5,-8.0,62.994034
2024-03-01 15:00:00,1000.0,40.5,-7.25,57.675674
2024-03-01 15:00:00,1000.0,40.5,-6.5,56.936417
2024-03-01 15:00:00,1000.0,40.5,-5.75,57.811417
2024-03-01 15:00:00,1000.0,40.5,-5.0,56.27919
2024-03-01 15:00:00,1000.0,40.5,-4.25,53.60634
2024-03-01 15:00:00,1000.0,40.5,-3.5,52.967667
2024-03-01 15:00:00,1000.0,40.5,-2.75,55.64052
2024-03-01 15:00:00,1000.0,40.5,-2.0,56.206924
2024-03-01 15:00:00,1000.0,40.5,-1.25,50.011612
2024-03-01 15:00:00,1000.0,40.5,-0.5,44.768448
2024-03-01 15:00:00,1000.0,40.5,0.25,48.57704
2024-03-01 15:00:00,1000.0,40.5,1.0,58.5038
2024-03-01 15:00:00,1000.0,40.5,1.75,66.598526
2024-03-01 15:00:00,1000.0,40.5,2.5,69.04091
2024-03-01 15:00:00,1000.0,40.5,3.25,69.58681
2024-03-01 15:00:00,1000.0,39.75,-9.5,73.40224
2024-03-01 15:00:00,1000.0,39.75,-8.75,66.46864
2024-03-01 15:00:00,1000.0,39.75,-8.0,59.175674
2024-03-01 15:00:00,1000.0,39.75,-7.25,55.930557
2024-03-01 15:00:00,1000.0,39.75,-6.5,56.193253
2024-03-01 15:00:00,1000.0,39.75,-5.75,56.121964
2024-03-01 15:00:00,1000.0,39.75,-5.0,55.518448
2024-03-01 15:00:00,1000.0,39.75,-4.25,54.27626
2024-03-01 15:00:00,1000.0,39.75,-3.5,51.91005
2024-03-01 15:00:00,1000.0,39.75,-2.75,52.662003
2024-03-01 15:00:00,1000.0,39.75,-2.0,52.25966
2024-03-01 15:00:00,1000.0,39.75,-1.25,46.07802
2024-03-01 15:00:00,1000.0,39.75,-0.5,46.413956
2024-03-01 15:00:00,1000.0,39.75,0.25,55.294815
2024-03-01 15:00:00,1000.0,39.75,1.0,61.516495
2024-03-01 15:00:00,1000.0,39.75,1.75,66.3163
2024-03-01 15:00:00,1000.0,39.75,2.5,70.62294
2024-03-01 15:00:00,1000.0,39.75,3.25,70.7206
2024-03-01 15:00:00,1000.0,39.0,-9.5,72.30849
2024-03-01 15:00:00,1000.0,39.0,-8.75,63.89247
2024-03-01 15:00:00,1000.0,39.0,-8.0,56.010635
2024-03-01 15:00:00,1000.0,39.0,-7.25,54.681534
2024-03-01 15:00:00,1000.0,39.0,-6.5,55.643448
2024-03-01 15:00:00,1000.0,39.0,-5.75,54.534073
2024-03-01 15:00:00,1000.0,39.0,-5.0,54.568253
2024-03-01 15:00:00,1000.0,39.0,-4.25,54.29579
2024-03-01 15:00:00,1000.0,39.0,-3.5,51.03505
2024-03-01 15:00:00,1000.0,39.0,-2.75,49.815323
2024-03-01 15:00:00,1000.0,39.0,-2.0,46.59169
2024-03-01 15:00:00,1000.0,39.0,-1.25,41.155167
2024-03-01 15:00:00,1000.0,39.0,-0.5,49.00966
2024-03-01 15:00:00,1000.0,39.0,0.25,62.01552
2024-03-01 15:00:00,1000.0,39.0,1.0,63.75087
2024-03-01 15:00:00,1000.0,39.0,1.75,65.40907
2024-03-01 15:00:00,1000.0,39.0,2.5,70.1122
2024-03-01 15:00:00,1000.0,39.0,3.25,69.48134
2024-03-01 15:00:00,1000.0,38.25,-9.5,73.33681
2024-03-01 15:00:00,1000.0,38.25,-8.75,64.951065
2024-03-01 15:00:00,1000.0,38.25,-8.0,55.724503
2024-03-01 15:00:00,1000.0,38.25,-7.25,53.919815
2024-03-01 15:00:00,1000.0,38.25,-6.5,55.487198
2024-03-01 15:00:00,1000.0,38.25,-5.75,54.558487
2024-03-01 15:00:00,1000.0,38.25,-5.0,53.40419
2024-03-01 15:00:00,1000.0,38.25,-4.25,51.81337
2024-03-01 15:00:00,1000.0,38.25,-3.5,48.63466
2024-03-01 15:00:00,1000.0,38.25,-2.75,47.612198
2024-03-01 15:00:00,1000.0,38.25,-2.0,45.033096
2024-03-01 15:00:00,1000.0,38.25,-1.25,42.016495
2024-03-01 15:00:00,1000.0,38.25,-0.5,51.263565
2024-03-01 15:00:00,1000.0,38.25,0.25,63.951065
2024-03-01 15:00:00,1000.0,38.25,1.0,66.21767
2024-03-01 15:00:00,1000.0,38.25,1.75,66.662
2024-03-01 15:00:00,1000.0,38.25,2.5,67.43544
2024-03-01 15:00:00,1000.0,38.25,3.25,65.87099
2024-03-01 15:00:00,1000.0,37.5,-9.5,75.53114
2024-03-01 15:00:00,1000.0,37.5,-8.75,69.38466
2024-03-01 15:00:00,1000.0,37.5,-8.0,60.3163
2024-03-01 15:00:00,1000.0,37.5,-7.25,56.104385
2024-03-01 15:00:00,1000.0,37.5,-6.5,56.05458
2024-03-01 15:00:00,1000.0,37.5,-5.75,55.346573
2024-03-01 15:00:00,1000.0,37.5,-5.0,53.708878
2024-03-01 15:00:00,1000.0,37.5,-4.25,52.167862
2024-03-01 15:00:00,1000.0,37.5,-3.5,49.053604
2024-03-01 15:00:00,1000.0,37.5,-2.75,45.93544
2024-03-01 15:00:00,1000.0,37.5,-2.0,46.40126
2024-03-01 15:00:00,1000.0,37.5,-1.25,51.286026
2024-03-01 15:00:00,1000.0,37.5,-0.5,59.787003
2024-03-01 15:00:00,1000.0,37.5,0.25,65.34755
2024-03-01 15:00:00,1000.0,37.5,1.0,65.08876
2024-03-01 15:00:00,1000.0,37.5,1.75,64.28114
2024-03-01 15:00:00,1000.0,37.5,2.5,62.814346
2024-03-01 15:00:00,1000.0,37.5,3.25,61.16884
2024-03-01 15:00:00,1000.0,36.75,-9.5,75.59364
2024-03-01 15:00:00,1000.0,36.75,-8.75,73.00282
2024-03-01 15:00:00,1000.0,36.75,-8.0,69.49208
2024-03-01 15:00:00,1000.0,36.75,-7.25,67.084854
2024-03-01 15:00:00,1000.0,36.75,-6.5,65.25966
2024-03-01 15:00:00,1000.0,36.75,-5.75,62.76454
2024-03-01 15:00:00,1000.0,36.75,-5.0,58.905167
2024-03-01 15:00:00,1000.0,36.75,-4.25,56.23622
2024-03-01 15:00:00,1000.0,36.75,-3.5,53.88173
2024-03-01 15:00:00,1000.0,36.75,-2.75,51.564346
2024-03-01 15:00:00,1000.0,36.75,-2.0,55.41884
2024-03-01 15:00:00,1000.0,36.75,-1.25,63.379776
2024-03-01 15:00:00,1000.0,36.75,-0.5,66.56337
2024-03-01 15:00:00,1000.0,36.75,0.25,62.499893
2024-03-01 15:00:00,1000.0,36.75,1.0,56.386612
2024-03-01 15:00:00,1000.0,36.75,1.75,53.56044
2024-03-01 15:00:00,1000.0,36.75,2.5,53.25087
2024-03-01 15:00:00,1000.0,36.75,3.25,53.703995
2024-03-01 15:00:00,1000.0,36.0,-9.5,74.544815
2024-03-01 15:00:00,1000.0,36.0,-8.75,73.522354
2024-03-01 15:00:00,1000.0,36.0,-8.0,73.13466
2024-03-01 15:00:00,1000.0,36.0,-7.25,73.038956
2024-03-01 15:00:00,1000.0,36.0,-6.5,72.067276
2024-03-01 15:00:00,1000.0,36.0,-5.75,70.07802
2024-03-01 15:00:00,1000.0,36.0,-5.0,67.041885
2024-03-01 15:00:00,1000.0,36.0,-4.25,65.76845
2024-03-01 15:00:00,1000.0,36.0,-3.5,65.291885
2024-03-01 15:00:00,1000.0,36.0,-2.75,65.18153
2024-03-01 15:00:00,1000.0,36.0,-2.0,67.46767
2024-03-01 15:00:00,1000.0,36.0,-1.25,65.479385
2024-03-01 15:00:00,1000.0,36.0,-0.5,56.550674
